theta_num,theta_den,theta,r_num,r_den,r,P_re,P_im,focal_re,focal_im,seed_re,seed_im,precision,cardinality,iterations,magnitude
1,7,0.142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857,1,100,0.010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.003123012032642575512732246984133618922148032543701124150710546870881703793083150105856577062947,0.003884784214535603453366769341295440470730852948527937708961972800848267509878822113661837223000,0.003117449009293667652625024420021199053161373654482010526827747195484268262282436422879712536632,0.003909157412340149043542222633370288751161672593543437644903174790225458658169682208504340034442,0.003117449009293667652625024420021199053161373654482010526827747195484268262282436422879712536632,0.003909157412340149043542222633370288751161672593543437644903174790225458658169682208504340034453,96,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857,2,100,0.020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.006257150111982966745678939096492077582269382865840475549186693092558278647767727577666883178525,0.007720822033462115726382632098441184380600066607024875546041541622942152723175924037638668823096,0.006234898018587335305250048840042398106322747308964021053655494390968536524564872845759425073264,0.007818314824680298087084445266740577502323345187086875289806349580450917316339364417008680068900,0.006234898018587335305250048840042398106322747308964021053655494390968536524564872845759425073264,0.007818314824680298087084445266740577502323345187086875289806349580450917316339364417008680068908,96,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857,3,100,0.030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.009402414238021173698840076337075375980364050966418054195428438665029724564053732415430918346734,0.011508113456779536819047588271437231729607640975490813511238706466281655639891305771930494800286,0.009352347027881002957875073260063597159484120963446031580483241586452804786847309268639137609897,0.011727472237020447130626667900110866253485017780630312934709524370676375974509046625513020103358,0.009352347027881002957875073260063597159484120963446031580483241586452804786847309268639137609897,0.011727472237020447130626667900110866253485017780630312934709524370676375974509046625513020103363,96,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857,4,100,0.040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.012558804410757196372215658705883514116432036845433860089435783588296041541941164619148682567574,0.015246658484487866731361637860283582517753576053925751604553467330866776260024967316537315154570,0.012469796037174670610500097680084796212645494617928042107310988781937073049129745691518850146531,0.015636629649360596174168890533481155004646690374173750579612699160901834632678728834017360137808,0.012469796037174670610500097680084796212645494617928042107310988781937073049129745691518850146531,0.015636629649360596174168890533481155004646690374173750579612699160901834632678728834017360137818,96,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857,5,100,0.050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.015726320630191034765805686202916491990473340502887893231208727862357229581430024188820175841044,0.018936457116587105463324780864980236745037871842329689825985824216697514583576908671459129885948,0.015587245046468338263125122100105995265806868272410052634138735977421341311412182114398562683164,0.019545787061700745217711113166851443755808362967717188224515873951127293290848411042521700172267,0.015587245046468338263125122100105995265806868272410052634138735977421341311412182114398562683164,0.019545787061700745217711113166851443755808362967717188224515873951127293290848411042521700172273,96,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857,6,100,0.060000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.018904962896322688879610158828174309602487961938780153620747271487213288682520311124445398167144,0.022577509353077253014937017285527194411460528340702628175535777123773870610547129836695938994420,0.018704694055762005915750146520127194318968241926892063160966483172905609573694618537278275219797,0.023454944474040894261253335800221732506970035561260625869419048741352751949018093251026040206726,0.018704694055762005915750146520127194318968241926892063160966483172905609573694618537278275219797,0.023454944474040894261253335800221732506970035561260625869419048741352751949018093251026040206729,96,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857,7,100,0.070000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.022094731209152158713629076581656966952475901153110641258051414462864218845212025426024349545874,0.026169815193958309386198347121924455517021545549044566653203326052095844340935630812247742479986,0.021822143065055673568375170940148393372129615581374073687794230368389877835977054960157987756429,0.027364101886381043304795558433592021258131708154804063514322223531578210607187775459530380241181,0.021822143065055673568375170940148393372129615581374073687794230368389877835977054960157987756429,0.027364101886381043304795558433592021258131708154804063514322223531578210607187775459530380241184,96,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857,8,100,0.080000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.025295625568679444267862439463364464040437158145879356143121156789310020069505167093557029977235,0.029713374639230274577108770374172020061720923467355505258988471001663435774742411598114540342645,0.024939592074349341221000195360169592425290989235856084214621977563874146098259491383037700293062,0.031273259298721192348337781066962310009293380748347501159225398321803669265357457668034720275636,0.024939592074349341221000195360169592425290989235856084214621977563874146098259491383037700293062,0.031273259298721192348337781066962310009293380748347501159225398321803669265357457668034720275638,96,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857,9,100,0.090000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.028507645974904545542310247473296800866371732917086298275956498466550692355399736127043439461227,0.033208187688893148587668287042269888045558662095635443992891211972476644911967472194296332582399,0.028057041083643008873625219780190791478452362890338094741449724759358414360541927805917412829696,0.035182416711061341391880003700332598760455053341890938804128573112029127923527139876539060310088,0.028057041083643008873625219780190791478452362890338094741449724759358414360541927805917412829696,0.035182416711061341391880003700332598760455053341890938804128573112029127923527139876539060310093,96,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857142857,10,100,0.100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.031730792427827462536972500611453977430279625466731467656557439494586235702895732526483577997849,0.036654254342946931417876897126218059468534761433884382854911548964535471752610812600793119199247,0.031174490092936676526250244200211990531613736544820105268277471954842682622824364228797125366329,0.039091574123401490435422226333702887511616725935434376449031747902254586581696822085043400344548,0.031174490092936676526250244200211990531613736544820105268277471954842682622824364228797125366329,0.039091574123401490435422226333702887511616725935434376449031747902254586581696822085043400344549,96,1,35001,0
