theta_num,theta_den,theta,r_num,r_den,r,P_re,P_im,focal_re,focal_im,seed_re,seed_im,precision,cardinality,iterations,magnitude
1,7,0.142857142857142857142857142857142857142857142857,1,100,0.010000000000000000000000000000000000000000000000,0.003123012032642575512732246984133618922148032543,0.003884784214535603453366769341295440470730852947,0.003117449009293667652625024420021199053161373654,0.003909157412340149043542222633370288751161672579,0.003117449009293667652625024420021199053161373654,0.003909157412340149043542222633370288751161672592,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,2,100,0.020000000000000000000000000000000000000000000000,0.006257150111982966745678939096492077582269382865,0.007720822033462115726382632098441184380600066606,0.006234898018587335305250048840042398106322747308,0.007818314824680298087084445266740577502323345175,0.006234898018587335305250048840042398106322747308,0.007818314824680298087084445266740577502323345186,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,3,100,0.030000000000000000000000000000000000000000000000,0.009402414238021173698840076337075375980364050965,0.011508113456779536819047588271437231729607640974,0.009352347027881002957875073260063597159484120962,0.011727472237020447130626667900110866253485017770,0.009352347027881002957875073260063597159484120962,0.011727472237020447130626667900110866253485017779,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,4,100,0.040000000000000000000000000000000000000000000000,0.012558804410757196372215658705883514116432036845,0.015246658484487866731361637860283582517753576053,0.012469796037174670610500097680084796212645494618,0.015636629649360596174168890533481155004646690366,0.012469796037174670610500097680084796212645494618,0.015636629649360596174168890533481155004646690373,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,5,100,0.050000000000000000000000000000000000000000000000,0.015726320630191034765805686202916491990473340502,0.018936457116587105463324780864980236745037871841,0.015587245046468338263125122100105995265806868272,0.019545787061700745217711113166851443755808362961,0.015587245046468338263125122100105995265806868272,0.019545787061700745217711113166851443755808362966,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,6,100,0.060000000000000000000000000000000000000000000000,0.018904962896322688879610158828174309602487961938,0.022577509353077253014937017285527194411460528340,0.018704694055762005915750146520127194318968241926,0.023454944474040894261253335800221732506970035557,0.018704694055762005915750146520127194318968241926,0.023454944474040894261253335800221732506970035561,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,7,100,0.070000000000000000000000000000000000000000000000,0.022094731209152158713629076581656966952475901152,0.026169815193958309386198347121924455517021545548,0.021822143065055673568375170940148393372129615581,0.027364101886381043304795558433592021258131708148,0.021822143065055673568375170940148393372129615580,0.027364101886381043304795558433592021258131708154,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,8,100,0.080000000000000000000000000000000000000000000000,0.025295625568679444267862439463364464040437158146,0.029713374639230274577108770374172020061720923467,0.024939592074349341221000195360169592425290989236,0.031273259298721192348337781066962310009293380744,0.024939592074349341221000195360169592425290989236,0.031273259298721192348337781066962310009293380748,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,9,100,0.090000000000000000000000000000000000000000000000,0.028507645974904545542310247473296800866371732916,0.033208187688893148587668287042269888045558662094,0.028057041083643008873625219780190791478452362890,0.035182416711061341391880003700332598760455053336,0.028057041083643008873625219780190791478452362889,0.035182416711061341391880003700332598760455053340,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,10,100,0.100000000000000000000000000000000000000000000000,0.031730792427827462536972500611453977430279625466,0.036654254342946931417876897126218059468534761433,0.031174490092936676526250244200211990531613736544,0.039091574123401490435422226333702887511616725932,0.031174490092936676526250244200211990531613736544,0.039091574123401490435422226333702887511616725934,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,11,100,0.110000000000000000000000000000000000000000000000,0.034965064927448195251849198877835993732160835794,0.040051574601391623067734600626016534330649221482,0.034291939102230344178875268620233189584775110199,0.043000731535741639478964448967073176262778398525,0.034291939102230344178875268620233189584775110198,0.043000731535741639478964448967073176262778398529,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,12,100,0.120000000000000000000000000000000000000000000000,0.038210463473766743686940342272442849772015363901,0.043400148464227223537241397541665312631902042239,0.037409388111524011831500293040254388637936483854,0.046909888948081788522506671600443465013940071119,0.037409388111524011831500293040254388637936483854,0.046909888948081788522506671600443465013940071121,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,13,100,0.130000000000000000000000000000000000000000000000,0.041466988066783107842245930795274545549843209786,0.046699975931453732826397287873164394372293223708,0.040526837120817679484125317460275587691097857508,0.050819046360421937566048894233813753765101743713,0.040526837120817679484125317460275587691097857508,0.050819046360421937566048894233813753765101743716,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,14,100,0.140000000000000000000000000000000000000000000000,0.044734638706497287717765964446331081065644373449,0.049951057003071150935202271620513779551822765885,0.043644286130111347136750341880296786744259231163,0.054728203772762086609591116867184042516263416305,0.043644286130111347136750341880296786744259231162,0.054728203772762086609591116867184042516263416308,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,15,100,0.150000000000000000000000000000000000000000000000,0.048013415392909283313500443225612456319418854891,0.053153391679079477863656348783713468170490668774,0.046761735139405014789375366300317985797420604817,0.058637361185102235653133339500554331267425088899,0.046761735139405014789375366300317985797420604817,0.058637361185102235653133339500554331267425088902,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,16,100,0.160000000000000000000000000000000000000000000000,0.051303318126019094629449367133118671311166654112,0.056306979959478713611759519362763460228296932372,0.049879184148698682442000390720339184850581978472,0.062546518597442384696675562133924620018586761494,0.049879184148698682442000390720339184850581978472,0.062546518597442384696675562133924620018586761496,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,17,100,0.170000000000000000000000000000000000000000000000,0.054604346905826721665612736168849726040887771110,0.059411821844268858179511783357663755725241556680,0.052996633157992350094625415140360383903743352126,0.066455676009782533740217784767294908769748434087,0.052996633157992350094625415140360383903743352126,0.066455676009782533740217784767294908769748434089,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,18,100,0.180000000000000000000000000000000000000000000000,0.057916501732332164421990550332805620508582205888,0.062467917333449911566913140768414354661324541698,0.056114082167286017747250439560381582956904725781,0.070364833422122682783760007400665197520910106682,0.056114082167286017747250439560381582956904725781,0.070364833422122682783760007400665197520910106683,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,19,100,0.190000000000000000000000000000000000000000000000,0.061239782605535422898582809624986354714249958443,0.065475266427021873773963591595015257036545887426,0.059231531176579685399875463980402782010066099435,0.074273990834462831827302230034035486272071779275,0.059231531176579685399875463980402782010066099435,0.074273990834462831827302230034035486272071779277,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,20,100,0.200000000000000000000000000000000000000000000000,0.064574189525436497095389514045391928657891028777,0.068433869124984744800663135837466462850905593864,0.062348980185873353052500488400423981063227473090,0.078183148246802980870844452667405775023233451868,0.062348980185873353052500488400423981063227473089,0.078183148246802980870844452667405775023233451870,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,21,100,0.210000000000000000000000000000000000000000000000,0.067919722492035387012410663594022342339505416889,0.071343725427338524647011773495767972104403661012,0.065466429195167020705125512820445180116388846744,0.082092305659143129914386675300776063774395124462,0.065466429195167020705125512820445180116388846743,0.082092305659143129914386675300776063774395124464,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,22,100,0.220000000000000000000000000000000000000000000000,0.071276381505332092649646258270877595759093122781,0.074204835334083213313009504569919784797040088870,0.068583878204460688357750537240466379169550220399,0.086001463071483278957928897934146352525556797056,0.068583878204460688357750537240466379169550220399,0.086001463071483278957928897934146352525556797057,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,23,100,0.230000000000000000000000000000000000000000000000,0.074644166565326614007096298075957688916654146449,0.077017198845218810798656329059921900928814877437,0.071701327213754356010375561660487578222711594052,0.089910620483823428001471120567516641276718469648,0.071701327213754356010375561660487578222711594052,0.089910620483823428001471120567516641276718469650,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,48,100,0.480000000000000000000000000000000000000000000000,0.162454758241979757013041959876032932697008016177,0.131483708050654114325782301461323421943151822373,0.149637552446096047326001172161017554551745935417,0.187639555792327154090026686401773860055760284488,0.149637552446096047326001172161017554551745935417,0.187639555792327154090026686401773860055760284489,48,1,35001,0
1,7,0.142857142857142857142857142857142857142857142857,25,100,0.250000000000000000000000000000000000000000000000,0.081413114825409103882639713070792394445696147124,0.082495686680662732228897258287477043509779536703,0.077936225232341691315625610500529976329034341363,0.097728935308503726088555565834257218779041814836,0.077936225232341691315625610500529976329034341362,0.097728935308503726088555565834257218779041814837,48,1,35001,0
