theta_num,theta_den,theta,r_num,r_den,r,P_re,P_im,focal_re,focal_im,seed_re,seed_im,precision,cardinality,iterations,magnitude
1,3,0.333333333333333333333333,1,100,0.010000000000000000000000,-0.002487500000000000000000,0.004351777654016804199987,-0.002499999999999999999999,0.004330127018922193233789,-0.002500000000000000000000,0.004330127018922193233818,24,1,35001,0
1,3,0.333333333333333333333333,2,100,0.020000000000000000000000,-0.004950000000000000000000,0.008746856578222830332313,-0.004999999999999999999999,0.008660254037844386467622,-0.005000000000000000000000,0.008660254037844386467637,24,1,35001,0
1,3,0.333333333333333333333333,3,100,0.030000000000000000000000,-0.007387500000000000000000,0.013185236772618078396976,-0.007499999999999999999999,0.012990381056766579701446,-0.007500000000000000000000,0.012990381056766579701454,24,1,35001,0
1,3,0.333333333333333333333333,4,100,0.040000000000000000000000,-0.009800000000000000000000,0.017666918237202548393979,-0.009999999999999999999999,0.017320508075688772935267,-0.010000000000000000000000,0.017320508075688772935274,24,1,35001,0
1,3,0.333333333333333333333333,5,100,0.050000000000000000000000,-0.012187500000000000000000,0.022191900971976240323320,-0.012499999999999999999999,0.021650635094610966169087,-0.012500000000000000000000,0.021650635094610966169093,24,1,35001,0
1,3,0.333333333333333333333333,6,100,0.060000000000000000000000,-0.014550000000000000000000,0.026760184976939154184998,-0.014999999999999999999999,0.025980762113533159402906,-0.015000000000000000000000,0.025980762113533159402911,24,1,35001,0
1,3,0.333333333333333333333333,7,100,0.070000000000000000000000,-0.016887500000000000000000,0.031371770252091289979015,-0.017499999999999999999999,0.030310889132455352636726,-0.017500000000000000000000,0.030310889132455352636729,24,1,35001,0
1,3,0.333333333333333333333333,8,100,0.080000000000000000000000,-0.019200000000000000000000,0.036026656797432647705370,-0.019999999999999999999999,0.034641016151377545870545,-0.020000000000000000000000,0.034641016151377545870548,24,1,35001,0
1,3,0.333333333333333333333333,9,100,0.090000000000000000000000,-0.021487500000000000000000,0.040724844612963227364063,-0.022499999999999999999999,0.038971143170299739104364,-0.022500000000000000000000,0.038971143170299739104367,24,2,35004,3.162277660168379331998893E-24
1,3,0.333333333333333333333333,10,100,0.100000000000000000000000,-0.023750000000000000000000,0.045466333698683028955095,-0.024999999999999999999999,0.043301270189221932338183,-0.025000000000000000000000,0.043301270189221932338186,24,1,35001,0
1,3,0.333333333333333333333333,11,100,0.110000000000000000000000,-0.025987500000000000000000,0.050251124054592052478465,-0.027499999999999999999999,0.047631397208144125572002,-0.027500000000000000000000,0.047631397208144125572005,24,1,35001,0
1,3,0.333333333333333333333333,12,100,0.120000000000000000000000,-0.028200000000000000000000,0.055079215680690297934172,-0.029999999999999999999999,0.051961524227066318805820,-0.030000000000000000000000,0.051961524227066318805823,24,1,35001,0
1,3,0.333333333333333333333333,13,100,0.130000000000000000000000,-0.030387500000000000000000,0.059950608576977765322218,-0.032499999999999999999999,0.056291651245988512039639,-0.032500000000000000000000,0.056291651245988512039641,24,1,35001,0
1,3,0.333333333333333333333333,14,100,0.140000000000000000000000,-0.032550000000000000000000,0.064865302743454454642603,-0.035000000000000000000000,0.060621778264910705273460,-0.035000000000000000000000,0.060621778264910705273461,24,1,35001,0
1,3,0.333333333333333333333333,15,100,0.150000000000000000000000,-0.034687500000000000000000,0.069823298180120365895324,-0.037499999999999999999999,0.064951905283832898507277,-0.037500000000000000000000,0.064951905283832898507278,24,1,35001,0
1,3,0.333333333333333333333333,16,100,0.160000000000000000000000,-0.036800000000000000000000,0.074824594886975499080385,-0.039999999999999999999999,0.069282032302755091741096,-0.040000000000000000000000,0.069282032302755091741097,24,1,35001,0
1,3,0.333333333333333333333333,17,100,0.170000000000000000000000,-0.038887500000000000000000,0.079869192864019854197784,-0.042499999999999999999999,0.073612159321677284974914,-0.042500000000000000000000,0.073612159321677284974916,24,1,35001,0
1,3,0.333333333333333333333333,18,100,0.180000000000000000000000,-0.040950000000000000000000,0.084957092111253431247521,-0.044999999999999999999999,0.077942286340599478208733,-0.045000000000000000000000,0.077942286340599478208735,24,1,35001,0
1,3,0.333333333333333333333333,19,100,0.190000000000000000000000,-0.042987500000000000000000,0.090088292628676230229596,-0.047499999999999999999999,0.082272413359521671442552,-0.047500000000000000000000,0.082272413359521671442553,24,1,35001,0
1,3,0.333333333333333333333333,20,100,0.200000000000000000000000,-0.045000000000000000000000,0.095262794416288251144010,-0.050000000000000000000000,0.086602540378443864676372,-0.050000000000000000000000,0.086602540378443864676373,24,1,35001,0
1,3,0.333333333333333333333333,21,100,0.210000000000000000000000,-0.046987500000000000000000,0.100480597474089493990761,-0.052500000000000000000000,0.090932667397366057910190,-0.052500000000000000000000,0.090932667397366057910191,24,1,35001,0
1,3,0.333333333333333333333333,22,100,0.220000000000000000000000,-0.048950000000000000000000,0.105741701802079958769851,-0.055000000000000000000000,0.095262794416288251144009,-0.055000000000000000000000,0.095262794416288251144010,24,1,35001,0
1,3,0.333333333333333333333333,23,100,0.230000000000000000000000,-0.050887500000000000000000,0.111046107400259645481278,-0.057499999999999999999999,0.099592921435210444377826,-0.057500000000000000000000,0.099592921435210444377828,24,1,35001,0
1,3,0.333333333333333333333333,24,100,0.240000000000000000000000,-0.052800000000000000000000,0.116393814268628554125044,-0.059999999999999999999999,0.103923048454132637611645,-0.060000000000000000000000,0.103923048454132637611646,24,1,35001,0
1,3,0.333333333333333333333333,25,100,0.250000000000000000000000,-0.054687500000000000000000,0.121784822407186684701149,-0.062500000000000000000000,0.108253175473054830845465,-0.062500000000000000000000,0.108253175473054830845466,24,1,35001,0
1,3,0.333333333333333333333333,26,100,0.260000000000000000000000,-0.056550000000000000000000,0.127219131815934037209590,-0.064999999999999999999999,0.112583302491977024079282,-0.065000000000000000000000,0.112583302491977024079283,24,1,35001,0
1,3,0.333333333333333333333333,27,100,0.270000000000000000000000,-0.058387500000000000000000,0.132696742494870611650371,-0.067499999999999999999999,0.116913429510899217313101,-0.067500000000000000000000,0.116913429510899217313102,24,1,35001,0
1,3,0.333333333333333333333333,28,100,0.280000000000000000000000,-0.060200000000000000000000,0.138217654443996408023491,-0.070000000000000000000000,0.121243556529821410546921,-0.070000000000000000000000,0.121243556529821410546922,24,1,35001,0
1,3,0.333333333333333333333333,29,100,0.290000000000000000000000,-0.061987500000000000000000,0.143781867663311426328947,-0.072499999999999999999999,0.125573683548743603780738,-0.072500000000000000000000,0.125573683548743603780740,24,1,35001,0
1,3,0.333333333333333333333333,30,100,0.300000000000000000000000,-0.063750000000000000000000,0.149389382152815666566742,-0.074999999999999999999999,0.129903810567665797014557,-0.075000000000000000000000,0.129903810567665797014558,24,1,35001,0
1,3,0.333333333333333333333333,31,100,0.310000000000000000000000,-0.065487500000000000000000,0.155040197912509128736876,-0.077500000000000000000000,0.134233937586587990248377,-0.077500000000000000000000,0.134233937586587990248378,24,2,35004,1E-24
1,3,0.333333333333333333333333,32,100,0.320000000000000000000000,-0.067200000000000000000000,0.160734314942391812839347,-0.079999999999999999999999,0.138564064605510183482194,-0.080000000000000000000000,0.138564064605510183482196,24,1,35001,0
1,3,0.333333333333333333333333,33,100,0.330000000000000000000000,-0.068887500000000000000000,0.166471733242463718874157,-0.082500000000000000000000,0.142894191624432376716014,-0.082500000000000000000000,0.142894191624432376716015,24,1,35001,0
1,3,0.333333333333333333333333,34,100,0.340000000000000000000000,-0.070550000000000000000000,0.172252452812724846841305,-0.085000000000000000000000,0.147224318643354569949832,-0.085000000000000000000000,0.147224318643354569949833,24,1,35001,0
1,3,0.333333333333333333333333,35,100,0.350000000000000000000000,-0.072187500000000000000000,0.178076473653175196740791,-0.087500000000000000000000,0.151554445662276763183651,-0.087500000000000000000000,0.151554445662276763183652,24,1,35001,0
1,3,0.333333333333333333333333,36,100,0.360000000000000000000000,-0.073800000000000000000000,0.183943795763814768572615,-0.090000000000000000000000,0.155884572681198956417470,-0.090000000000000000000000,0.155884572681198956417470,24,1,35001,0
1,3,0.333333333333333333333333,37,100,0.370000000000000000000000,-0.075387500000000000000000,0.189854419144643562336778,-0.092500000000000000000000,0.160214699700121149651288,-0.092500000000000000000000,0.160214699700121149651289,24,2,35004,2E-24
1,3,0.333333333333333333333333,38,100,0.380000000000000000000000,-0.076950000000000000000000,0.195808343795661578033278,-0.095000000000000000000000,0.164544826719043342885107,-0.095000000000000000000000,0.164544826719043342885107,24,2,35004,1E-24
1,3,0.333333333333333333333333,39,100,0.390000000000000000000000,-0.078487500000000000000000,0.201805569716868815662117,-0.097500000000000000000000,0.168874953737965536118926,-0.097500000000000000000000,0.168874953737965536118926,24,1,35001,0
1,3,0.333333333333333333333333,40,100,0.400000000000000000000000,-0.080000000000000000000000,0.207846096908265275223295,-0.100000000000000000000000,0.173205080756887729352745,-0.100000000000000000000000,0.173205080756887729352746,24,1,35001,0
1,3,0.333333333333333333333333,41,100,0.410000000000000000000000,-0.081487500000000000000000,0.213929925369850956716809,-0.102500000000000000000000,0.177535207775809922586563,-0.102500000000000000000000,0.177535207775809922586563,24,2,35004,1E-24
1,3,0.333333333333333333333333,42,100,0.420000000000000000000000,-0.082950000000000000000000,0.220057055101625860142663,-0.105000000000000000000000,0.181865334794732115820381,-0.105000000000000000000000,0.181865334794732115820383,24,1,35001,0
1,3,0.333333333333333333333333,43,100,0.430000000000000000000000,-0.084387500000000000000000,0.226227486103589985500854,-0.107500000000000000000000,0.186195461813654309054200,-0.107500000000000000000000,0.186195461813654309054201,24,1,35001,0
1,3,0.333333333333333333333333,44,100,0.440000000000000000000000,-0.085800000000000000000000,0.232441218375743332791384,-0.110000000000000000000000,0.190525588832576502288019,-0.110000000000000000000000,0.190525588832576502288020,24,1,35001,0
1,3,0.333333333333333333333333,45,100,0.450000000000000000000000,-0.087187500000000000000000,0.238698251918085902014252,-0.112500000000000000000000,0.194855715851498695521837,-0.112500000000000000000000,0.194855715851498695521838,24,1,35001,0
1,3,0.333333333333333333333333,46,100,0.460000000000000000000000,-0.088550000000000000000000,0.244998586730617693169458,-0.115000000000000000000000,0.199185842870420888755656,-0.115000000000000000000000,0.199185842870420888755657,24,1,35001,0
1,3,0.333333333333333333333333,47,100,0.470000000000000000000000,-0.089887500000000000000000,0.251342222813338706257002,-0.117500000000000000000000,0.203515969889343081989474,-0.117500000000000000000000,0.203515969889343081989475,24,1,35001,0
1,3,0.333333333333333333333333,48,100,0.480000000000000000000000,-0.091200000000000000000000,0.257729160166248941276885,-0.120000000000000000000000,0.207846096908265275223294,-0.120000000000000000000000,0.207846096908265275223294,24,1,35001,0
1,3,0.333333333333333333333333,49,100,0.490000000000000000000000,-0.092487500000000000000000,0.264159398789348398229105,-0.122500000000000000000000,0.212176223927187468457112,-0.122500000000000000000000,0.212176223927187468457113,24,2,35004,1E-24
1,3,0.333333333333333333333333,50,100,0.500000000000000000000000,-0.093750000000000000000000,0.270632938682637077113665,-0.125000000000000000000000,0.216506350946109661690931,-0.125000000000000000000000,0.216506350946109661690932,24,2,35004,1.414213562373095048801688E-24
1,3,0.333333333333333333333333,51,100,0.510000000000000000000000,-0.094987500000000000000000,0.277149779846114977930562,-0.127500000000000000000000,0.220836477965031854924749,-0.127500000000000000000001,0.220836477965031854924750,24,3,35006,2E-24
1,3,0.333333333333333333333333,52,100,0.520000000000000000000000,-0.096200000000000000000000,0.283709922279782100679796,-0.130000000000000000000000,0.225166604983954048158568,-0.130000000000000000000000,0.225166604983954048158568,24,1,35001,0
1,3,0.333333333333333333333333,53,100,0.530000000000000000000000,-0.097387500000000000000000,0.290313365983638445361370,-0.132500000000000000000000,0.229496732002876241392387,-0.132500000000000000000000,0.229496732002876241392387,24,1,35001,0
1,3,0.333333333333333333333333,54,100,0.540000000000000000000000,-0.098550000000000000000000,0.296960110957684011975282,-0.135000000000000000000000,0.233826859021798434626205,-0.135000000000000000000000,0.233826859021798434626206,24,1,35001,0
1,3,0.333333333333333333333333,55,100,0.550000000000000000000000,-0.099687500000000000000000,0.303650157201918800521531,-0.137500000000000000000000,0.238156986040720627860023,-0.137500000000000000000000,0.238156986040720627860024,24,1,35001,0
1,3,0.333333333333333333333333,56,100,0.560000000000000000000000,-0.100800000000000000000000,0.310383504716342811000120,-0.140000000000000000000000,0.242487113059642821093843,-0.140000000000000000000001,0.242487113059642821093844,24,3,35006,1.414213562373095048801688E-24
1,3,0.333333333333333333333333,57,100,0.570000000000000000000000,-0.101887500000000000000000,0.317160153500956043411046,-0.142500000000000000000000,0.246817240078565014327661,-0.142500000000000000000000,0.246817240078565014327662,24,1,35001,0
1,3,0.333333333333333333333333,58,100,0.580000000000000000000000,-0.102950000000000000000000,0.323980103555758497754310,-0.145000000000000000000000,0.251147367097487207561480,-0.145000000000000000000001,0.251147367097487207561481,24,3,35006,1.414213562373095048801688E-24
1,3,0.333333333333333333333333,59,100,0.590000000000000000000000,-0.103987500000000000000000,0.330843354880750174029913,-0.147500000000000000000000,0.255477494116409400795299,-0.147500000000000000000001,0.255477494116409400795300,24,4,35008,1.414213562373095048801688E-24
