theta_num,theta_den,theta,r_num,r_den,r,P_re,P_im,focal_re,focal_im,seed_re,seed_im,precision,cardinality,iterations,magnitude
1,9,0.111111111111111111111111,1,100,0.010000000000000000000000,0.003825881011153216917290,0.003189317854607391430128,0.003830222215594890176011,0.003213938048432696631597,0.003830222215594890176011,0.003213938048432696631612,24,1,35001,0
1,9,0.111111111111111111111111,2,100,0.020000000000000000000000,0.007643079613423087317138,0.006329395321564172457289,0.007660444431189780352023,0.006427876096865393263213,0.007660444431189780352023,0.006427876096865393263226,24,1,35001,0
1,9,0.111111111111111111111111,3,100,0.030000000000000000000000,0.011451595806809611199544,0.009420232400870343081481,0.011490666646784670528036,0.009641814145298089894830,0.011490666646784670528036,0.009641814145298089894839,24,1,35001,0
1,9,0.111111111111111111111111,4,100,0.040000000000000000000000,0.015251429591312788564507,0.012461829092525903302705,0.015320888862379560704048,0.012855752193730786526446,0.015320888862379560704048,0.012855752193730786526452,24,1,35001,0
1,9,0.111111111111111111111111,5,100,0.050000000000000000000000,0.019042580966932619412027,0.015454185396530853120961,0.019151111077974450880060,0.016069690242163483158055,0.019151111077974450880059,0.016069690242163483158065,24,1,35001,0
1,9,0.111111111111111111111111,6,100,0.060000000000000000000000,0.022825049933669103742105,0.018397301312885192536248,0.022981333293569341056072,0.019283628290596179789673,0.022981333293569341056072,0.019283628290596179789678,24,1,35001,0
1,9,0.111111111111111111111111,7,100,0.070000000000000000000000,0.026598836491522241554740,0.021291176841588921548567,0.026811555509164231232083,0.022497566339028876421290,0.026811555509164231232083,0.022497566339028876421291,24,1,35001,0
1,9,0.111111111111111111111111,8,100,0.080000000000000000000000,0.030363940640492032849933,0.024135811982642040157918,0.030641777724759121408096,0.025711504387461573052903,0.030641777724759121408096,0.025711504387461573052905,24,1,35001,0
1,9,0.111111111111111111111111,9,100,0.090000000000000000000000,0.034120362380578477627683,0.026931206736044548364300,0.034471999940354011584108,0.028925442435894269684512,0.034471999940354011584108,0.028925442435894269684518,24,1,35001,0
1,9,0.111111111111111111111111,10,100,0.100000000000000000000000,0.037868101711781575887990,0.029677361101796446167715,0.038302222155948901760119,0.032139380484326966316130,0.038302222155948901760119,0.032139380484326966316132,24,1,35001,0
1,9,0.111111111111111111111111,11,100,0.110000000000000000000000,0.041607158634101327630855,0.032374275079897733568160,0.042132444371543791936132,0.035353318532759662947741,0.042132444371543791936132,0.035353318532759662947744,24,1,35001,0
1,9,0.111111111111111111111111,12,100,0.120000000000000000000000,0.045337533147537732856277,0.035021948670348410565637,0.045962666587138682112144,0.038567256581192359579353,0.045962666587138682112143,0.038567256581192359579357,24,1,35001,0
1,9,0.111111111111111111111111,13,100,0.130000000000000000000000,0.049059225252090791564257,0.037620381873148477160146,0.049792888802733572288156,0.041781194629625056210965,0.049792888802733572288156,0.041781194629625056210970,24,1,35001,0
1,9,0.111111111111111111111111,14,100,0.140000000000000000000000,0.052772234947760503754794,0.040169574688297933351687,0.053623111018328462464168,0.044995132678057752842581,0.053623111018328462464167,0.044995132678057752842584,24,1,35001,0
1,9,0.111111111111111111111111,15,100,0.150000000000000000000000,0.056476562234546869427889,0.042669527115796779140260,0.057453333233923352640180,0.048209070726490449474195,0.057453333233923352640180,0.048209070726490449474198,24,1,35001,0
1,9,0.111111111111111111111111,16,100,0.160000000000000000000000,0.060172207112449888583540,0.045120239155645014525863,0.061283555449518242816191,0.051423008774923146105808,0.061283555449518242816191,0.051423008774923146105810,24,1,35001,0
1,9,0.111111111111111111111111,17,100,0.170000000000000000000000,0.063859169581469561221750,0.047521710807842639508499,0.065113777665113132992204,0.054636946823355842737423,0.065113777665113132992204,0.054636946823355842737424,24,1,35001,0
1,9,0.111111111111111111111111,18,100,0.180000000000000000000000,0.067537449641605887342517,0.049873942072389654088166,0.068943999880708023168216,0.057850884871788539369035,0.068943999880708023168216,0.057850884871788539369037,24,1,35001,0
